race_type,race,race_precincts_reported,race_total_precincts,race_yes_votes,race_no_votes,county_name,fips,county_reporting_precincts,county_total_precincts,party,candidate_id,candidate_name,county_yes_votes,county_no_votes
Eastern Appellate Court,Court of Appeals - Eastern District,0,1259,1881958,0,Washington,221,0,16,Nonpartisan,750074136,Angela Turner Quigless-Yes Votes,36164,(null)
Eastern Appellate Court,Court of Appeals - Eastern District,0,1259,1881958,0,Washington,221,0,16,Nonpartisan,750074136,Angela Turner Quigless-No Votes,36165,(null)
Eastern Appellate Court,Court of Appeals - Eastern District,0,1259,1881958,0,Audrain,007,0,16,Nonpartisan,750074958,Lisa S. Van Amburg-Yes Votes,36166,(null)
Eastern Appellate Court,Court of Appeals - Eastern District,0,1259,1881958,0,Audrain,007,0,16,Nonpartisan,750074958,Lisa S. Van Amburg-No Votes,36167,(null)
Eastern Appellate Court,Court of Appeals - Eastern District,0,1259,1881958,0,Cape Girardeau,031,0,30,Nonpartisan,750074958,Lisa S. Van Amburg-Yes Votes,36168,(null)
Eastern Appellate Court,Court of Appeals - Eastern District,0,1259,1881958,0,Cape Girardeau,031,0,30,Nonpartisan,750074958,Lisa S. Van Amburg-No Votes,36169,(null)
Eastern Appellate Court,Court of Appeals - Eastern District,0,1259,1881958,0,Clark,045,0,7,Nonpartisan,750074958,Lisa S. Van Amburg-Yes Votes,36170,(null)
Eastern Appellate Court,Court of Appeals - Eastern District,0,1259,1881958,0,Clark,045,0,7,Nonpartisan,750074958,Lisa S. Van Amburg-No Votes,36171,(null)
Eastern Appellate Court,Court of Appeals - Eastern District,0,1259,1881958,0,Franklin,071,0,51,Nonpartisan,750074958,Lisa S. Van Amburg-Yes Votes,36172,(null)
Eastern Appellate Court,Court of Appeals - Eastern District,0,1259,1881958,0,Franklin,071,0,51,Nonpartisan,750074958,Lisa S. Van Amburg-No Votes,36173,(null)
Eastern Appellate Court,Court of Appeals - Eastern District,0,1259,1881958,0,Gasconade,073,0,17,Nonpartisan,750074958,Lisa S. Van Amburg-Yes Votes,36174,(null)
Eastern Appellate Court,Court of Appeals - Eastern District,0,1259,1881958,0,Gasconade,073,0,17,Nonpartisan,750074958,Lisa S. Van Amburg-No Votes,36175,(null)
Eastern Appellate Court,Court of Appeals - Eastern District,0,1259,1881958,0,Jefferson,099,0,57,Nonpartisan,750074958,Lisa S. Van Amburg-Yes Votes,36176,(null)
Eastern Appellate Court,Court of Appeals - Eastern District,0,1259,1881958,0,Jefferson,099,0,57,Nonpartisan,750074958,Lisa S. Van Amburg-No Votes,36177,(null)
Eastern Appellate Court,Court of Appeals - Eastern District,0,1259,1881958,0,Knox,103,0,7,Nonpartisan,750074958,Lisa S. Van Amburg-Yes Votes,36178,(null)
Eastern Appellate Court,Court of Appeals - Eastern District,0,1259,1881958,0,Knox,103,0,7,Nonpartisan,750074958,Lisa S. Van Amburg-No Votes,36179,(null)
Eastern Appellate Court,Court of Appeals - Eastern District,0,1259,1881958,0,Lewis,111,0,7,Nonpartisan,750074958,Lisa S. Van Amburg-Yes Votes,36180,(null)
Eastern Appellate Court,Court of Appeals - Eastern District,0,1259,1881958,0,Lewis,111,0,7,Nonpartisan,750074958,Lisa S. Van Amburg-No Votes,36181,(null)
Eastern Appellate Court,Court of Appeals - Eastern District,0,1259,1881958,0,Lincoln,113,0,22,Nonpartisan,750074958,Lisa S. Van Amburg-Yes Votes,36182,(null)
Eastern Appellate Court,Court of Appeals - Eastern District,0,1259,1881958,0,Lincoln,113,0,22,Nonpartisan,750074958,Lisa S. Van Amburg-No Votes,36183,(null)
Eastern Appellate Court,Court of Appeals - Eastern District,0,1259,1881958,0,Madison,123,0,8,Nonpartisan,750074958,Lisa S. Van Amburg-Yes Votes,36184,(null)
Eastern Appellate Court,Court of Appeals - Eastern District,0,1259,1881958,0,Madison,123,0,8,Nonpartisan,750074958,Lisa S. Van Amburg-No Votes,36185,(null)
Eastern Appellate Court,Court of Appeals - Eastern District,0,1259,1881958,0,Marion,127,0,17,Nonpartisan,750074958,Lisa S. Van Amburg-Yes Votes,36186,(null)
Eastern Appellate Court,Court of Appeals - Eastern District,0,1259,1881958,0,Marion,127,0,17,Nonpartisan,750074958,Lisa S. Van Amburg-No Votes,36187,(null)
Eastern Appellate Court,Court of Appeals - Eastern District,0,1259,1881958,0,Monroe,137,0,9,Nonpartisan,750074958,Lisa S. Van Amburg-Yes Votes,36188,(null)
Eastern Appellate Court,Court of Appeals - Eastern District,0,1259,1881958,0,Monroe,137,0,9,Nonpartisan,750074958,Lisa S. Van Amburg-No Votes,36189,(null)
Eastern Appellate Court,Court of Appeals - Eastern District,0,1259,1881958,0,Montgomery,139,0,11,Nonpartisan,750074958,Lisa S. Van Amburg-Yes Votes,36190,(null)
Eastern Appellate Court,Court of Appeals - Eastern District,0,1259,1881958,0,Montgomery,139,0,11,Nonpartisan,750074958,Lisa S. Van Amburg-No Votes,36191,(null)
Eastern Appellate Court,Court of Appeals - Eastern District,0,1259,1881958,0,Osage,151,0,18,Nonpartisan,750074958,Lisa S. Van Amburg-Yes Votes,36192,(null)
Eastern Appellate Court,Court of Appeals - Eastern District,0,1259,1881958,0,Osage,151,0,18,Nonpartisan,750074958,Lisa S. Van Amburg-No Votes,36193,(null)
Eastern Appellate Court,Court of Appeals - Eastern District,0,1259,1881958,0,Perry,157,0,19,Nonpartisan,750074958,Lisa S. Van Amburg-Yes Votes,36194,(null)
Eastern Appellate Court,Court of Appeals - Eastern District,0,1259,1881958,0,Perry,157,0,19,Nonpartisan,750074958,Lisa S. Van Amburg-No Votes,36195,(null)
Eastern Appellate Court,Court of Appeals - Eastern District,0,1259,1881958,0,Pike,163,0,15,Nonpartisan,750074958,Lisa S. Van Amburg-Yes Votes,36196,(null)
Eastern Appellate Court,Court of Appeals - Eastern District,0,1259,1881958,0,Pike,163,0,15,Nonpartisan,750074958,Lisa S. Van Amburg-No Votes,36197,(null)
Eastern Appellate Court,Court of Appeals - Eastern District,0,1259,1881958,0,Ralls,173,0,8,Nonpartisan,750074958,Lisa S. Van Amburg-Yes Votes,36198,(null)
Eastern Appellate Court,Court of Appeals - Eastern District,0,1259,1881958,0,Ralls,173,0,8,Nonpartisan,750074958,Lisa S. Van Amburg-No Votes,36199,(null)
Eastern Appellate Court,Court of Appeals - Eastern District,0,1259,1881958,0,Scotland,199,0,8,Nonpartisan,750074958,Lisa S. Van Amburg-Yes Votes,36200,(null)
Eastern Appellate Court,Court of Appeals - Eastern District,0,1259,1881958,0,Scotland,199,0,8,Nonpartisan,750074958,Lisa S. Van Amburg-No Votes,36201,(null)
Eastern Appellate Court,Court of Appeals - Eastern District,0,1259,1881958,0,Shelby,205,0,7,Nonpartisan,750074958,Lisa S. Van Amburg-Yes Votes,36202,(null)
Eastern Appellate Court,Court of Appeals - Eastern District,0,1259,1881958,0,Shelby,205,0,7,Nonpartisan,750074958,Lisa S. Van Amburg-No Votes,36203,(null)
Eastern Appellate Court,Court of Appeals - Eastern District,0,1259,1881958,0,St. Charles,183,0,122,Nonpartisan,750074958,Lisa S. Van Amburg-Yes Votes,36204,(null)
Eastern Appellate Court,Court of Appeals - Eastern District,0,1259,1881958,0,St. Charles,183,0,122,Nonpartisan,750074958,Lisa S. Van Amburg-No Votes,36205,(null)
Eastern Appellate Court,Court of Appeals - Eastern District,0,1259,1881958,0,St. Francois,187,0,23,Nonpartisan,750074958,Lisa S. Van Amburg-Yes Votes,36206,(null)
Eastern Appellate Court,Court of Appeals - Eastern District,0,1259,1881958,0,St. Francois,187,0,23,Nonpartisan,750074958,Lisa S. Van Amburg-No Votes,36207,(null)
Eastern Appellate Court,Court of Appeals - Eastern District,0,1259,1881958,0,St. Louis,189,0,681,Nonpartisan,750074958,Lisa S. Van Amburg-Yes Votes,36208,(null)
Eastern Appellate Court,Court of Appeals - Eastern District,0,1259,1881958,0,St. Louis,189,0,681,Nonpartisan,750074958,Lisa S. Van Amburg-No Votes,36209,(null)
Eastern Appellate Court,Court of Appeals - Eastern District,0,1259,1881958,0,St. Louis City,510,0,48,Nonpartisan,750074958,Lisa S. Van Amburg-Yes Votes,36210,(null)
Eastern Appellate Court,Court of Appeals - Eastern District,0,1259,1881958,0,St. Louis City,510,0,48,Nonpartisan,750074958,Lisa S. Van Amburg-No Votes,36211,(null)
Eastern Appellate Court,Court of Appeals - Eastern District,0,1259,1881958,0,Ste. Genevieve,186,0,13,Nonpartisan,750074958,Lisa S. Van Amburg-Yes Votes,36212,(null)
Eastern Appellate Court,Court of Appeals - Eastern District,0,1259,1881958,0,Ste. Genevieve,186,0,13,Nonpartisan,750074958,Lisa S. Van Amburg-No Votes,36213,(null)
Eastern Appellate Court,Court of Appeals - Eastern District,0,1259,1881958,0,Warren,219,0,22,Nonpartisan,750074958,Lisa S. Van Amburg-Yes Votes,36214,(null)
Eastern Appellate Court,Court of Appeals - Eastern District,0,1259,1881958,0,Warren,219,0,22,Nonpartisan,750074958,Lisa S. Van Amburg-No Votes,36215,(null)
Eastern Appellate Court,Court of Appeals - Eastern District,0,1259,1881958,0,Washington,221,0,16,Nonpartisan,750074958,Lisa S. Van Amburg-Yes Votes,36216,(null)
Eastern Appellate Court,Court of Appeals - Eastern District,0,1259,1881958,0,Washington,221,0,16,Nonpartisan,750074958,Lisa S. Van Amburg-No Votes,36217,(null)
Ballot Issues,Constitutional Amendment 3,0,3327,4295364,4295480,New Madrid,143,0,19,Ballot Issues,750006199,Constitutional Amendment 3,37058,37059
Ballot Issues,Constitutional Amendment 3,0,3327,4295364,4295480,Polk,167,0,22,Ballot Issues,750006199,Constitutional Amendment 3,37082,37083
Ballot Issues,Constitutional Amendment 3,0,3327,4295364,4295480,Carroll,033,0,13,Ballot Issues,750006199,Constitutional Amendment 3,36946,36947
Ballot Issues,Constitutional Amendment 3,0,3327,4295364,4295480,Carter,035,0,8,Ballot Issues,750006199,Constitutional Amendment 3,36948,36949
Ballot Issues,Constitutional Amendment 3,0,3327,4295364,4295480,Clay,047,0,79,Ballot Issues,750006199,Constitutional Amendment 3,36960,36961
Ballot Issues,Constitutional Amendment 3,0,3327,4295364,4295480,Scott,201,0,20,Ballot Issues,750006199,Constitutional Amendment 3,37104,37105
Ballot Issues,Constitutional Amendment 3,0,3327,4295364,4295480,Howard,089,0,9,Ballot Issues,750006199,Constitutional Amendment 3,37002,37003
Ballot Issues,Constitutional Amendment 3,0,3327,4295364,4295480,Macon,121,0,12,Ballot Issues,750006199,Constitutional Amendment 3,37034,37035
Ballot Issues,Constitutional Amendment 6,0,3327,4322276,4322392,Miller,131,0,20,Ballot Issues,750006200,Constitutional Amendment 6,37278,37279
Ballot Issues,Constitutional Amendment 10,0,3327,4349188,4349304,Cape Girardeau,031,0,30,Ballot Issues,750006201,Constitutional Amendment 10,37408,37409
Ballot Issues,Constitutional Amendment 10,0,3327,4349188,4349304,Pettis,159,0,20,Ballot Issues,750006201,Constitutional Amendment 10,37538,37539
Ballot Issues,Constitutional Amendment 3,0,3327,4295364,4295480,Howell,091,0,21,Ballot Issues,750006199,Constitutional Amendment 3,37004,37005
Ballot Issues,Constitutional Amendment 6,0,3327,4322276,4322392,Adair,001,0,12,Ballot Issues,750006200,Constitutional Amendment 6,37146,37147
Ballot Issues,Constitutional Amendment 6,0,3327,4322276,4322392,Mississippi,133,0,9,Ballot Issues,750006200,Constitutional Amendment 6,37280,37281
Ballot Issues,Constitutional Amendment 10,0,3327,4349188,4349304,Carroll,033,0,13,Ballot Issues,750006201,Constitutional Amendment 10,37410,37411
Ballot Issues,Constitutional Amendment 10,0,3327,4349188,4349304,Phelps,161,0,21,Ballot Issues,750006201,Constitutional Amendment 10,37540,37541
Ballot Issues,Constitutional Amendment 3,0,3327,4295364,4295480,Iron,093,0,10,Ballot Issues,750006199,Constitutional Amendment 3,37006,37007
Ballot Issues,Constitutional Amendment 6,0,3327,4322276,4322392,Andrew,003,0,19,Ballot Issues,750006200,Constitutional Amendment 6,37148,37149
Ballot Issues,Constitutional Amendment 6,0,3327,4322276,4322392,Moniteau,135,0,11,Ballot Issues,750006200,Constitutional Amendment 6,37282,37283
Ballot Issues,Constitutional Amendment 10,0,3327,4349188,4349304,Carter,035,0,8,Ballot Issues,750006201,Constitutional Amendment 10,37412,37413
Ballot Issues,Constitutional Amendment 10,0,3327,4349188,4349304,Pike,163,0,15,Ballot Issues,750006201,Constitutional Amendment 10,37542,37543
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Barry,009,0,19,Nonpartisan,750074138,Mary W. Sheffield-Yes Votes,36218,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Barry,009,0,19,Nonpartisan,750074138,Mary W. Sheffield-No Votes,36219,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Barton,011,0,9,Nonpartisan,750074138,Mary W. Sheffield-Yes Votes,36220,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Barton,011,0,9,Nonpartisan,750074138,Mary W. Sheffield-No Votes,36221,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Bollinger,017,0,14,Nonpartisan,750074138,Mary W. Sheffield-Yes Votes,36222,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Bollinger,017,0,14,Nonpartisan,750074138,Mary W. Sheffield-No Votes,36223,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Butler,023,0,26,Nonpartisan,750074138,Mary W. Sheffield-Yes Votes,36224,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Butler,023,0,26,Nonpartisan,750074138,Mary W. Sheffield-No Votes,36225,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Camden,029,0,25,Nonpartisan,750074138,Mary W. Sheffield-Yes Votes,36226,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Camden,029,0,25,Nonpartisan,750074138,Mary W. Sheffield-No Votes,36227,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Carter,035,0,8,Nonpartisan,750074138,Mary W. Sheffield-Yes Votes,36228,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Carter,035,0,8,Nonpartisan,750074138,Mary W. Sheffield-No Votes,36229,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Cedar,039,0,10,Nonpartisan,750074138,Mary W. Sheffield-Yes Votes,36230,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Cedar,039,0,10,Nonpartisan,750074138,Mary W. Sheffield-No Votes,36231,(null)
Ballot Issues,Constitutional Amendment 3,0,3327,4295364,4295480,Jackson,095,0,207,Ballot Issues,750006199,Constitutional Amendment 3,37008,37009
Ballot Issues,Constitutional Amendment 6,0,3327,4322276,4322392,Atchison,005,0,6,Ballot Issues,750006200,Constitutional Amendment 6,37150,37151
Ballot Issues,Constitutional Amendment 6,0,3327,4322276,4322392,Monroe,137,0,9,Ballot Issues,750006200,Constitutional Amendment 6,37284,37285
Ballot Issues,Constitutional Amendment 10,0,3327,4349188,4349304,Cass,037,0,48,Ballot Issues,750006201,Constitutional Amendment 10,37414,37415
Ballot Issues,Constitutional Amendment 10,0,3327,4349188,4349304,Platte,165,0,30,Ballot Issues,750006201,Constitutional Amendment 10,37544,37545
Ballot Issues,Constitutional Amendment 3,0,3327,4295364,4295480,Jasper,097,0,47,Ballot Issues,750006199,Constitutional Amendment 3,37010,37011
Ballot Issues,Constitutional Amendment 6,0,3327,4322276,4322392,Audrain,007,0,16,Ballot Issues,750006200,Constitutional Amendment 6,37152,37153
Ballot Issues,Constitutional Amendment 6,0,3327,4322276,4322392,Montgomery,139,0,11,Ballot Issues,750006200,Constitutional Amendment 6,37286,37287
Ballot Issues,Constitutional Amendment 10,0,3327,4349188,4349304,Cedar,039,0,10,Ballot Issues,750006201,Constitutional Amendment 10,37416,37417
Ballot Issues,Constitutional Amendment 10,0,3327,4349188,4349304,Polk,167,0,22,Ballot Issues,750006201,Constitutional Amendment 10,37546,37547
Ballot Issues,Constitutional Amendment 3,0,3327,4295364,4295480,Jefferson,099,0,57,Ballot Issues,750006199,Constitutional Amendment 3,37012,37013
Ballot Issues,Constitutional Amendment 6,0,3327,4322276,4322392,Barry,009,0,19,Ballot Issues,750006200,Constitutional Amendment 6,37154,37155
Ballot Issues,Constitutional Amendment 6,0,3327,4322276,4322392,Morgan,141,0,11,Ballot Issues,750006200,Constitutional Amendment 6,37288,37289
Ballot Issues,Constitutional Amendment 10,0,3327,4349188,4349304,Chariton,041,0,13,Ballot Issues,750006201,Constitutional Amendment 10,37418,37419
Ballot Issues,Constitutional Amendment 10,0,3327,4349188,4349304,Pulaski,169,0,10,Ballot Issues,750006201,Constitutional Amendment 10,37548,37549
Ballot Issues,Constitutional Amendment 3,0,3327,4295364,4295480,Johnson,101,0,11,Ballot Issues,750006199,Constitutional Amendment 3,37014,37015
Ballot Issues,Constitutional Amendment 6,0,3327,4322276,4322392,Barton,011,0,9,Ballot Issues,750006200,Constitutional Amendment 6,37156,37157
Ballot Issues,Constitutional Amendment 6,0,3327,4322276,4322392,New Madrid,143,0,19,Ballot Issues,750006200,Constitutional Amendment 6,37290,37291
Ballot Issues,Constitutional Amendment 10,0,3327,4349188,4349304,Christian,043,0,27,Ballot Issues,750006201,Constitutional Amendment 10,37420,37421
Ballot Issues,Constitutional Amendment 10,0,3327,4349188,4349304,Putnam,171,0,8,Ballot Issues,750006201,Constitutional Amendment 10,37550,37551
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Christian,043,0,27,Nonpartisan,750074138,Mary W. Sheffield-Yes Votes,36232,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Christian,043,0,27,Nonpartisan,750074138,Mary W. Sheffield-No Votes,36233,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Crawford,055,0,9,Nonpartisan,750074138,Mary W. Sheffield-Yes Votes,36234,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Crawford,055,0,9,Nonpartisan,750074138,Mary W. Sheffield-No Votes,36235,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Dade,057,0,9,Nonpartisan,750074138,Mary W. Sheffield-Yes Votes,36236,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Dade,057,0,9,Nonpartisan,750074138,Mary W. Sheffield-No Votes,36237,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Dallas,059,0,13,Nonpartisan,750074138,Mary W. Sheffield-Yes Votes,36238,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Dallas,059,0,13,Nonpartisan,750074138,Mary W. Sheffield-No Votes,36239,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Dent,065,0,9,Nonpartisan,750074138,Mary W. Sheffield-Yes Votes,36240,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Dent,065,0,9,Nonpartisan,750074138,Mary W. Sheffield-No Votes,36241,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Douglas,067,0,14,Nonpartisan,750074138,Mary W. Sheffield-Yes Votes,36242,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Douglas,067,0,14,Nonpartisan,750074138,Mary W. Sheffield-No Votes,36243,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Dunklin,069,0,19,Nonpartisan,750074138,Mary W. Sheffield-Yes Votes,36244,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Dunklin,069,0,19,Nonpartisan,750074138,Mary W. Sheffield-No Votes,36245,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Greene,077,0,76,Nonpartisan,750074138,Mary W. Sheffield-Yes Votes,36246,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Greene,077,0,76,Nonpartisan,750074138,Mary W. Sheffield-No Votes,36247,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Hickory,085,0,10,Nonpartisan,750074138,Mary W. Sheffield-Yes Votes,36248,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Hickory,085,0,10,Nonpartisan,750074138,Mary W. Sheffield-No Votes,36249,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Howell,091,0,21,Nonpartisan,750074138,Mary W. Sheffield-Yes Votes,36250,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Howell,091,0,21,Nonpartisan,750074138,Mary W. Sheffield-No Votes,36251,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Iron,093,0,10,Nonpartisan,750074138,Mary W. Sheffield-Yes Votes,36252,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Iron,093,0,10,Nonpartisan,750074138,Mary W. Sheffield-No Votes,36253,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Jasper,097,0,47,Nonpartisan,750074138,Mary W. Sheffield-Yes Votes,36254,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Jasper,097,0,47,Nonpartisan,750074138,Mary W. Sheffield-No Votes,36255,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Laclede,105,0,17,Nonpartisan,750074138,Mary W. Sheffield-Yes Votes,36256,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Laclede,105,0,17,Nonpartisan,750074138,Mary W. Sheffield-No Votes,36257,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Lawrence,109,0,20,Nonpartisan,750074138,Mary W. Sheffield-Yes Votes,36258,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Lawrence,109,0,20,Nonpartisan,750074138,Mary W. Sheffield-No Votes,36259,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Maries,125,0,12,Nonpartisan,750074138,Mary W. Sheffield-Yes Votes,36260,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Maries,125,0,12,Nonpartisan,750074138,Mary W. Sheffield-No Votes,36261,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,McDonald,119,0,19,Nonpartisan,750074138,Mary W. Sheffield-Yes Votes,36262,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,McDonald,119,0,19,Nonpartisan,750074138,Mary W. Sheffield-No Votes,36263,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Mississippi,133,0,9,Nonpartisan,750074138,Mary W. Sheffield-Yes Votes,36264,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Mississippi,133,0,9,Nonpartisan,750074138,Mary W. Sheffield-No Votes,36265,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,New Madrid,143,0,19,Nonpartisan,750074138,Mary W. Sheffield-Yes Votes,36266,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,New Madrid,143,0,19,Nonpartisan,750074138,Mary W. Sheffield-No Votes,36267,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Newton,145,0,24,Nonpartisan,750074138,Mary W. Sheffield-Yes Votes,36268,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Newton,145,0,24,Nonpartisan,750074138,Mary W. Sheffield-No Votes,36269,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Oregon,149,0,16,Nonpartisan,750074138,Mary W. Sheffield-Yes Votes,36270,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Oregon,149,0,16,Nonpartisan,750074138,Mary W. Sheffield-No Votes,36271,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Ozark,153,0,11,Nonpartisan,750074138,Mary W. Sheffield-Yes Votes,36272,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Ozark,153,0,11,Nonpartisan,750074138,Mary W. Sheffield-No Votes,36273,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Pemiscot,155,0,18,Nonpartisan,750074138,Mary W. Sheffield-Yes Votes,36274,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Pemiscot,155,0,18,Nonpartisan,750074138,Mary W. Sheffield-No Votes,36275,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Phelps,161,0,21,Nonpartisan,750074138,Mary W. Sheffield-Yes Votes,36276,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Phelps,161,0,21,Nonpartisan,750074138,Mary W. Sheffield-No Votes,36277,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Polk,167,0,22,Nonpartisan,750074138,Mary W. Sheffield-Yes Votes,36278,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Polk,167,0,22,Nonpartisan,750074138,Mary W. Sheffield-No Votes,36279,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Pulaski,169,0,10,Nonpartisan,750074138,Mary W. Sheffield-Yes Votes,36280,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Pulaski,169,0,10,Nonpartisan,750074138,Mary W. Sheffield-No Votes,36281,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Reynolds,179,0,14,Nonpartisan,750074138,Mary W. Sheffield-Yes Votes,36282,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Reynolds,179,0,14,Nonpartisan,750074138,Mary W. Sheffield-No Votes,36283,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Ripley,181,0,19,Nonpartisan,750074138,Mary W. Sheffield-Yes Votes,36284,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Ripley,181,0,19,Nonpartisan,750074138,Mary W. Sheffield-No Votes,36285,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Scott,201,0,20,Nonpartisan,750074138,Mary W. Sheffield-Yes Votes,36286,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Scott,201,0,20,Nonpartisan,750074138,Mary W. Sheffield-No Votes,36287,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Shannon,203,0,8,Nonpartisan,750074138,Mary W. Sheffield-Yes Votes,36288,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Shannon,203,0,8,Nonpartisan,750074138,Mary W. Sheffield-No Votes,36289,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,St. Clair,185,0,10,Nonpartisan,750074138,Mary W. Sheffield-Yes Votes,36290,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,St. Clair,185,0,10,Nonpartisan,750074138,Mary W. Sheffield-No Votes,36291,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Stoddard,207,0,21,Nonpartisan,750074138,Mary W. Sheffield-Yes Votes,36292,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Stoddard,207,0,21,Nonpartisan,750074138,Mary W. Sheffield-No Votes,36293,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Stone,209,0,22,Nonpartisan,750074138,Mary W. Sheffield-Yes Votes,36294,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Stone,209,0,22,Nonpartisan,750074138,Mary W. Sheffield-No Votes,36295,(null)
